area,bedrooms,bathrooms,floors,age,location_score,distance_to_city,price
898,5,2,2,2,2,21,2605332.265949709
2233,5,2,1,25,8,4,6959314.465832819
2082,3,3,1,0,5,1,6894771.90246967
2625,4,3,2,10,6,22,7965279.1028847955
2671,5,3,2,12,8,23,8235667.783766571
574,5,2,2,11,6,23,1733422.2063927723
2684,2,3,2,28,3,15,7572331.847392001
1101,2,3,1,20,7,14,3273531.511192259
3971,1,2,2,6,4,1,12148474.800089657
1336,3,1,1,1,6,6,4547394.292114866
2028,4,2,1,0,6,8,6468548.422188514
999,5,3,2,19,5,3,3360653.2438567895
2096,5,1,1,2,1,17,6163526.923030638
637,1,2,1,3,8,29,1835595.3189774344
2597,5,1,2,16,2,23,7353443.916897431
2294,3,1,2,17,4,20,6540206.89551606
1472,1,3,2,16,3,28,3703977.2131015677
2142,3,2,1,18,6,5,6547509.615036866
2385,1,3,1,3,1,18,6940520.438206208
2801,5,2,2,28,9,7,8626760.506735334
2528,1,2,2,16,5,17,7315637.3104497185
3257,2,2,2,21,5,15,9560597.080801785
2400,4,1,2,1,4,20,7153580.958791113
3110,5,1,2,9,4,24,9172460.868542122
3304,4,3,2,11,1,16,9744923.671292786
1949,5,2,2,12,9,13,6320549.233657974
1046,4,2,1,10,9,28,3116129.6270690355
3873,2,1,2,20,4,7,11594395.703345418
1421,4,2,2,7,4,15,4419062.532169619
1080,1,3,2,27,7,23,2748618.6423703204
1872,4,2,2,28,4,23,5136720.787295287
2456,5,2,1,19,1,28,6715579.342216441
2503,3,1,2,4,9,5,8219496.699980203
2596,4,2,1,24,2,27,7042187.911557003
3464,4,3,1,1,5,12,10687353.251497364
3645,4,3,1,11,4,28,10617564.45047646
1203,5,3,2,27,8,10,3817912.092882969
2808,4,3,2,1,6,19,8738827.719883539
2903,5,1,1,5,7,10,9186127.099733355
2125,5,2,1,21,2,29,5666228.881328344
3831,3,1,2,18,4,7,11566529.410918992
1137,1,3,1,11,4,24,3110637.123241361
3290,5,2,1,24,2,23,9317331.952424135
3866,2,1,2,12,4,22,11250348.02311869
1509,4,2,2,16,9,15,4815127.599044841
3478,2,3,1,11,8,9,10757608.243729247
1140,4,3,1,2,1,29,3037386.8058263874
3339,3,2,2,23,8,27,9765528.150727078
3884,5,2,2,7,9,6,12361044.625147013
3159,1,3,2,15,8,21,9502705.605786322
2361,5,1,1,3,1,11,7169525.845523593
3356,4,3,2,23,8,6,10438392.234982979
1705,1,2,1,26,5,26,4400175.789326735
1185,5,1,1,25,9,20,3474139.2463703346
2351,1,3,2,12,9,29,6875815.813194918
3935,4,2,2,7,6,15,12116012.638925556
687,3,2,2,0,3,13,2379969.1825000686
2119,3,2,2,2,7,6,6973023.529044662
2187,5,1,1,0,3,20,6603952.801235389
1484,2,1,1,14,7,21,4283150.318555477
1047,4,1,1,17,8,15,3336839.8505029557
3272,5,1,1,19,5,29,9378760.828454401
3473,5,2,2,2,5,6,10936612.317058424
1931,3,2,1,28,4,16,5289180.385348486
1375,1,1,2,14,3,1,4137761.9359019105
1117,4,1,2,26,8,6,3554512.4349364177
2961,1,2,1,21,6,16,8541348.208282415
1865,4,3,1,27,6,22,5193683.002581644
1743,2,3,1,27,2,1,5117162.980153266
1402,3,2,1,4,4,7,4522469.653225676
662,2,1,1,20,5,28,1389738.9541065844
2474,5,1,2,9,5,10,7749151.957100101
3791,3,2,2,6,3,21,11189747.912505172
769,5,3,1,22,5,8,2435974.390223447
1131,2,2,1,24,5,21,2919853.853272219
1405,4,2,1,7,2,26,3963465.1127487724
3971,5,2,1,2,5,5,12391118.830596697
3753,1,1,1,17,3,18,10875515.50133821
2514,4,1,1,16,3,4,7595602.505765034
2141,4,1,2,15,5,20,6189086.590565634
704,2,3,2,25,9,16,2127464.9920873633
1081,2,2,1,21,2,10,2947945.3182159686
2079,3,2,1,28,9,26,5981962.744950478
1340,3,3,2,12,3,16,3948069.3989456636
2336,1,1,1,3,7,8,7311492.695229758
1751,4,2,1,2,1,19,5159912.588111761
2219,1,3,1,10,1,1,6684701.369793177
2142,1,1,2,26,8,23,5971939.002741964
3143,2,1,1,1,9,9,9979779.920517823
2797,1,2,2,17,3,6,8242164.095236653
1374,1,1,1,26,6,13,3810013.4301994443
1964,5,3,1,3,3,13,6133424.454405723
2743,3,1,2,16,6,18,8082673.09943798
1189,3,2,1,5,7,14,3871711.802159026
2510,4,3,2,9,5,2,8074165.398230316
3641,3,1,2,10,3,16,10761752.82541488
3186,4,1,1,4,8,17,9868787.071419278
1922,5,1,2,25,5,22,5479420.370165451
2501,3,3,2,24,1,16,7068699.127742585
1171,5,1,1,17,9,14,3715073.478979512
3774,3,2,1,24,3,13,10924967.890780583
1671,3,3,1,24,2,16,4592515.207693643
1995,5,3,2,9,3,24,5823446.395449518
1443,1,1,1,8,7,1,4746243.582052073
2746,1,3,1,15,8,28,7890127.528587836
1949,1,2,1,9,2,17,5508933.916076809
3039,1,3,1,9,7,1,9573827.557511205
1395,3,2,2,3,5,10,4551153.805086435
2689,2,1,1,20,9,5,8323370.256851248
1836,5,3,1,23,7,7,5779303.334856174
664,2,2,1,13,1,4,1893384.268737514
2861,2,1,1,7,1,1,8720790.058826648
2568,4,2,1,0,6,1,8398280.752033822
1605,1,3,2,15,9,10,5089219.245516825
3702,3,3,1,25,1,3,10844445.360897612
2253,1,2,1,16,3,5,6622130.438906093
3531,1,1,2,9,5,13,10613684.671774631
2852,2,1,1,5,4,21,8479004.372373426
2438,4,1,2,6,1,25,6988283.4806579035
870,1,1,2,17,4,9,2505634.7724905903
2380,5,2,2,1,4,25,7103393.04879458
1352,5,3,2,20,4,8,4096956.820634863
883,1,2,1,8,3,11,2621521.154730051
2431,2,3,1,4,7,25,7331050.277966281
2992,2,3,2,7,1,24,8544234.160366694
924,3,2,2,23,2,29,1931230.2235861467
2708,4,2,2,4,1,14,8094074.011519536
3749,2,1,2,23,4,8,11032062.448077673
1128,3,3,2,14,5,24,3147581.4031985835
1394,5,1,1,7,5,24,4047812.278096336
3037,5,1,2,4,2,21,9046322.715934016
3564,5,2,1,4,3,10,10891482.95512156
2874,1,1,2,19,4,3,8632559.007978214
1097,4,1,2,16,6,4,3620329.901613497
3562,3,1,1,8,6,25,10511911.514995603
2836,4,2,2,1,2,23,8383741.397753592
1092,1,1,1,0,2,12,3323987.779926562
2187,3,1,1,21,9,9,6714540.530622294
1072,3,2,2,20,2,11,2928996.1223288337
3925,2,2,2,10,2,11,11574998.677821757
2575,4,2,1,14,3,16,7547650.21041466
3501,4,3,1,0,9,13,11033161.076631691
2590,2,2,2,6,6,27,7610608.025536472
2204,5,3,1,22,6,14,6531577.886208825
2970,1,2,2,18,5,7,8951311.648245677
676,4,2,2,23,7,12,2089585.2241827608
1028,2,2,2,14,4,24,2557404.2621362754
2133,3,3,1,5,3,28,6040611.098342891
1465,2,1,2,19,7,19,4216161.884894365
2017,5,2,1,25,1,8,5797342.094106855
697,1,3,1,25,6,4,2134440.920496536
3157,5,2,2,9,2,22,9290734.285366409
3389,3,1,1,11,2,17,9897137.43648842
1352,3,3,1,12,8,2,4626701.066448323
2037,3,2,1,14,3,23,5748414.426149991
2569,3,2,1,18,9,22,7677571.00633815
3683,2,2,1,16,4,13,10873179.555196779
1580,3,1,2,12,6,26,4539217.054788335
3637,3,3,2,1,1,28,10639262.446680175
3389,2,2,1,17,3,21,9594433.878343496
597,3,2,2,28,4,7,1511289.945911476
3715,5,3,2,10,5,18,11293009.246220503
2403,5,1,2,4,1,10,7264106.257261104
934,4,1,1,3,4,4,3195489.9792295923
1136,5,1,1,1,5,21,3531427.202293438
3657,1,1,2,26,4,8,10799135.62708356
1087,1,1,2,15,7,22,3094771.5292114774
843,1,2,2,24,8,22,2299233.1905497396
1817,2,2,1,6,8,21,5550473.30608797
2479,5,2,1,7,3,26,7166726.795976696
1070,1,3,2,7,5,13,3272678.9939995822
1110,4,1,1,1,8,14,3851295.8417236214
2227,2,3,1,14,7,21,6622224.067205962
2790,4,1,1,4,9,17,8768803.453320382
2354,5,1,2,18,7,12,7337579.092157595
3108,3,3,1,9,2,4,9457040.281045035
1459,4,2,1,8,4,9,4533466.100064823
2579,3,3,2,24,8,15,7744886.761966624
2938,2,2,2,21,9,15,8942748.637084968
2824,4,1,2,28,7,18,8193443.4481571345
1031,4,2,1,19,5,27,2685615.9981098687
1677,2,1,1,7,1,6,5061483.364448329
2930,2,1,1,4,9,2,9480309.684388313
1591,1,2,1,18,6,9,4748148.02167943
2401,5,1,1,12,2,5,7394299.020759142
1383,4,2,1,26,2,25,3461449.8530145274
2761,4,3,2,13,1,12,8082441.041825933
2178,2,1,1,7,4,29,6110391.09385395
2923,2,1,1,15,2,26,8189782.713593944
3291,5,3,2,29,9,5,10226393.677470455
2760,2,1,2,29,2,12,7827633.546928404
2626,3,3,1,27,9,25,7569314.241886104
2249,3,3,1,21,1,15,6297690.88409661
3175,3,1,2,4,7,2,10162809.08856114
3151,3,3,1,0,6,11,9815761.935798803
1281,5,3,2,18,6,23,3747703.662432319
3952,4,3,2,22,2,24,11347239.118739216
3548,3,1,1,18,1,19,10035782.590049852
3227,2,3,2,16,8,17,9691933.53484454
2605,3,2,1,23,8,18,7774388.784032364
3597,5,2,2,22,2,10,10636795.631967302
1380,2,3,2,20,4,5,4047783.5275672185
946,3,2,2,27,4,25,2209030.212729579
2613,4,1,1,9,2,21,7547961.824095904
2283,2,3,1,4,9,17,7090266.4785409635
1777,2,1,1,21,4,28,4614913.751820172
2491,4,2,1,6,4,1,7891993.147522309
1567,2,2,1,15,4,13,4540002.840193643
3668,3,2,1,28,5,2,10941262.439622572
2077,2,2,2,2,8,17,6558951.9059537165
1511,3,1,2,26,4,15,4157723.797869731
2774,4,3,1,11,3,8,8432295.491591593
1273,1,1,1,13,1,2,3714461.5640421784
3226,4,3,1,27,2,28,8814977.527539445
2314,3,2,2,19,4,27,6492696.488036658
3148,5,2,1,0,9,8,10250347.32924021
2926,4,2,1,6,1,27,8377200.581765934
1701,5,2,1,25,6,5,5239056.668679636
1950,5,1,2,17,6,17,5855006.810876636
3256,3,3,2,22,3,4,9751820.125261756
806,3,3,2,21,9,12,2651708.577641228
1278,1,2,2,3,3,18,3763592.038589094
3051,2,1,1,15,1,6,8980782.072537579
2815,4,2,1,10,2,5,8545895.391026191
507,3,3,1,17,4,28,1070446.8726901046
3055,4,3,2,22,4,25,8774424.737273375
975,5,1,1,15,2,28,2419635.666294453
1820,2,3,2,6,6,19,5535742.684240091
2711,1,1,1,20,6,5,8212206.387337371
984,4,2,1,24,3,10,2772402.1404282586
3643,2,2,1,2,1,23,10529537.6893596
3114,1,1,1,24,9,25,8946935.124321224
1404,4,2,2,4,4,19,4352991.5064029815
1058,2,1,2,17,9,4,3481230.797923045
2467,3,2,2,24,5,13,7234712.440585688
2785,4,2,1,29,7,13,8344998.009261818
1627,2,3,2,16,3,17,4669724.006611055
1733,1,3,1,0,3,18,5190282.59266553
3101,2,1,1,15,8,19,9198396.708652921
3375,3,2,1,14,1,26,9554767.494349908
967,4,2,1,12,8,23,3022686.4798890078
3839,4,2,1,6,8,23,11666512.109323481
2933,4,3,2,2,3,17,8914153.211313693
3322,3,1,2,23,1,25,9261623.720563028
1347,1,1,1,22,9,3,4265212.1817299565
2934,4,1,1,26,4,13,8431243.385980131
3424,1,2,2,12,7,13,10250668.62296426
758,2,1,1,15,9,3,2714778.1983697317
782,1,3,2,22,3,2,2260805.756040493
2149,1,3,1,0,5,15,6464456.390632435
2398,4,1,2,0,3,3,7599086.547544345
539,5,2,1,27,5,22,1207551.0185767892
3033,5,3,2,15,2,16,8934770.676704884
3476,3,3,1,29,4,29,9739500.500677647
2767,3,2,1,1,2,10,8453911.132627275
3700,5,2,1,17,3,20,10812742.170141404
1514,2,1,1,26,5,2,4428296.027160122
3571,4,3,1,20,9,15,10933308.048265608
1112,4,3,2,24,3,8,3309482.0279876455
3475,2,1,1,22,6,13,10336586.02199217
2415,2,1,1,29,4,1,7076342.99479008
1187,5,3,1,17,4,26,3260603.506190957
1112,3,3,1,4,5,24,3253726.4609660306
2807,2,2,2,4,7,2,8979751.464628061
3537,3,2,2,7,4,9,10852144.707954958
3513,1,3,2,8,8,29,10371433.138395065
2913,4,3,1,23,9,20,8714768.550642824
2281,5,2,1,13,9,20,7120403.064540435
2310,4,1,1,12,9,23,6989952.752491819
3091,5,1,1,17,2,19,8866345.873931073
3196,1,3,1,3,3,12,9717681.345297448
2047,4,3,2,17,5,12,6249215.167841519
2430,1,2,2,21,1,10,6798038.881914094
3361,5,3,2,19,4,19,9944777.89844267
3587,2,1,1,14,5,20,10494966.2918897
1652,4,2,2,6,9,10,5596558.111352693
1074,1,2,2,12,8,19,3282125.552262904
3680,4,1,1,1,1,26,10707794.320368698
2410,4,1,2,8,3,24,7003224.595019387
1512,4,2,1,29,3,9,4256905.976857598
1169,3,3,1,4,6,29,3422027.2161174314
768,1,1,1,0,4,29,1960203.625712757
3733,1,2,1,27,4,5,10891980.253425345
1783,4,3,1,26,1,28,4517924.32394914
1423,2,3,2,18,4,29,3711174.4138745633
1625,4,2,1,19,1,29,4136985.65288619
2029,3,1,1,18,5,3,6277160.12999335
2258,5,3,2,21,3,23,6481764.113811218
2094,3,1,1,28,5,19,5852933.630360505
746,2,2,1,12,3,22,1898619.0727824667
2060,4,1,2,5,5,27,6060391.904862858
2678,1,3,2,9,4,4,8234694.155493325
2900,4,2,1,28,9,23,8531795.123594418
2743,2,3,2,10,6,14,8417637.91460759
2439,1,3,1,22,2,6,7094970.835952439
1429,3,2,2,29,1,13,3734903.2242043167
3953,5,2,2,24,1,28,11143167.667569041
3569,5,1,1,15,1,7,10718895.913347919
3192,4,2,1,25,9,12,9584678.859882204
726,3,1,1,24,5,28,1617029.158468643
3248,2,2,2,22,4,20,9306977.561852261
764,5,3,2,26,5,28,1824989.6383651565
1895,3,1,2,0,9,28,5860725.779569251
1957,4,2,1,18,3,14,5578428.614640742
1145,1,1,2,4,3,13,3389507.014965692
2758,4,1,1,25,2,11,7972967.967738189
3948,4,1,1,27,8,6,11969309.018191162
1918,3,3,2,26,7,26,5386193.097635305
1973,5,2,2,5,2,7,6129490.190727826
3490,3,2,2,5,4,10,10691088.466300461
1887,1,1,2,4,7,24,5503049.514022171
2399,3,2,2,5,1,26,6767340.068409545
3004,2,3,1,24,1,15,8476348.805227531
3272,4,1,2,12,8,9,10154665.080412962
1749,5,3,1,29,6,3,5330104.750337447
1481,1,3,2,0,2,5,4654658.288458804
1654,4,2,2,0,1,28,4696881.021296788
1087,3,2,1,24,3,10,3041562.811973983
975,2,1,2,13,4,15,2780059.947857545
2321,3,3,2,7,5,3,7402316.156156613
1485,4,2,1,8,3,21,4300264.375564128
3848,1,1,1,22,5,18,11112835.967391932
2703,5,1,2,9,7,3,8740742.33289593
1741,4,2,2,5,9,7,5992258.739343329
689,1,3,2,8,5,24,1869113.9260709009
1940,4,1,1,17,4,21,5448032.204974349
1480,2,2,2,14,9,14,4677089.574517391
2198,3,1,2,3,8,16,7054728.204000576
2215,5,2,2,1,5,19,6905841.627020658
3093,1,1,1,29,9,4,9299896.377406279
540,5,3,2,5,9,3,2496794.835240238
2854,5,1,1,16,1,3,8553356.285006145
1442,5,2,1,6,6,9,4709446.6222567605
837,1,2,1,22,5,4,2534066.934345981
1837,1,2,1,22,6,22,5121892.385937363
1598,5,3,1,29,3,19,4386979.205702997
3500,3,2,2,19,3,24,9865393.04313393
2826,4,2,1,14,5,28,8162001.934267582
3747,5,3,2,23,7,11,11419911.291284552
1395,2,2,2,20,4,15,3880849.8471803935
2820,5,2,1,1,6,4,9131888.882112551
3384,1,3,1,20,5,29,9508755.654097948
3167,4,1,1,11,2,8,9410680.377443584
2174,2,2,1,9,1,2,6598317.478554762
3409,4,1,2,24,6,25,9844251.125543961
1430,4,3,2,25,5,18,3978100.4000292015
788,2,2,1,16,9,3,2870831.816089446
1223,5,2,1,26,7,3,3917010.920849047
3440,5,3,2,17,1,21,9904796.351523608
2819,5,2,2,15,6,19,8410390.777427683
2453,3,1,1,9,7,12,7533797.086895622
1589,5,1,2,7,3,24,4515300.976417675
982,2,3,2,28,9,14,3021646.406331466
1435,3,2,2,20,2,26,3784991.1425626897
2795,5,2,1,27,1,23,7751316.135389805
655,3,3,1,24,9,27,1637001.7222191112
1570,2,1,2,21,7,13,4692044.154653574
2458,5,1,1,12,1,16,7240675.959761035
3001,1,3,2,15,4,17,8737866.34528484
2748,2,2,2,7,3,22,7999470.1145367045
2183,4,1,1,11,7,18,6728772.58066113
623,4,2,1,16,5,13,1891417.6741473093
2548,2,1,2,15,9,29,7492402.331974738
1467,4,2,1,8,3,24,4116775.6166996513
1354,2,1,1,24,6,26,3448859.0075511364
1139,1,2,1,18,2,13,3046084.1966394866
2738,2,3,1,16,3,8,8109246.896625132
2102,5,1,2,23,4,7,6278230.755875933
3063,5,3,2,7,6,8,9649190.19604616
941,3,1,1,11,1,17,2509341.3133158763
2444,4,1,2,8,6,24,7325936.16712772
2338,4,1,1,29,4,1,7054722.529174499
2329,2,2,1,5,8,3,7629846.408078599
2690,4,1,1,24,9,4,8397685.344713232
3762,5,3,2,27,8,19,11256219.873386273
1032,1,2,2,9,8,28,3018996.037416432
2774,2,2,2,8,2,2,8499491.858512204
1836,4,1,1,27,2,29,4715177.843715288
1448,5,2,2,28,6,11,4328020.352161945
3873,3,1,2,3,5,29,11477474.403906398
2519,4,3,1,10,6,11,7907317.409946975
959,1,2,1,20,9,19,2704131.4528699345
3972,1,2,1,21,7,25,11581466.679652235
1050,4,3,1,5,5,28,3103710.1751793358
892,4,3,2,25,7,2,2974664.570026132
2287,5,1,2,17,8,5,7322112.393622087
1344,4,2,1,3,1,19,3851924.7624684456
3778,3,3,1,11,7,29,11131415.458062688
2757,5,2,1,8,4,9,8580029.877852973
1638,2,3,1,14,5,7,4969274.888991884
1145,3,2,2,22,2,26,2782978.1163737806
3822,5,3,1,8,5,12,11672196.285969296
2766,5,2,1,5,9,28,8452701.812015528
2954,1,1,2,10,1,19,8361916.364895183
1966,5,2,1,6,3,18,5893542.5593025675
1877,3,1,1,24,4,28,4978470.6871393435
3435,4,1,1,13,9,18,10554980.689991245
3105,3,1,1,27,2,21,8610223.514947651
3097,2,2,1,15,7,9,9554900.06584315
641,5,2,2,14,9,2,2591830.1158444807
3159,5,1,2,19,4,2,9726453.82926891
1000,5,3,2,8,5,15,3304962.928766112
1339,5,2,2,18,4,24,3710780.281020406
3249,1,2,1,29,7,16,9436977.65618248
2182,1,2,1,11,8,28,6211829.735899545
2065,4,2,1,29,8,14,6182561.28058232
2546,5,1,1,10,3,19,7452670.55862188
2030,2,3,1,27,2,15,5623489.917590293
1095,4,3,1,29,6,3,3378804.859271063
2404,5,3,2,7,1,6,7461062.688452509
780,1,3,1,2,9,6,2930820.688145998
923,2,1,1,18,7,22,2678033.5064503066
3403,4,2,2,2,8,21,10554006.097974617
769,2,2,2,24,7,20,2174974.1357967295
653,5,1,1,25,5,28,1429724.3054604502
3161,3,2,2,29,5,9,9301823.470318154
2250,2,1,2,2,7,11,7169545.867115358
1161,2,3,1,5,7,4,4064687.998046642
2467,1,1,1,10,2,14,7157617.097197778
582,5,2,2,29,2,13,1399628.757696269
3494,2,2,2,19,7,15,10460021.203066269
3446,5,2,2,13,5,17,10436602.984109895
1949,1,3,2,1,2,8,6008468.628228467
1798,5,1,2,11,1,11,5322545.9624651605
2831,1,1,2,15,9,24,8375721.833665102
1479,1,2,1,27,8,11,4404759.314446956
2720,4,1,1,2,2,16,8064800.088640759
3898,5,2,2,20,2,3,11793512.125335408
3634,3,1,2,15,3,25,10486134.952548092
3644,4,3,1,9,4,23,10899274.905479172
3310,1,3,2,19,9,15,9866505.308101404
2159,3,1,1,4,6,13,6635286.590684491
1898,2,3,2,12,3,7,5714918.101058957
1132,2,3,2,11,8,5,3849555.88591599
2031,4,3,2,26,6,28,5710627.075520038
1286,3,2,2,0,8,12,4341749.055102716
3490,5,1,1,19,2,3,10460765.228665523
3559,3,1,1,10,8,26,10572732.194128329
897,4,2,1,25,5,12,2526652.47776274
1643,5,2,1,18,4,5,5143993.868705608
1433,5,3,2,28,3,19,3922779.462451881
1960,2,1,1,14,9,29,5644442.180950644
2352,3,2,1,17,7,19,6911959.26903413
3223,5,3,1,15,7,1,10240909.391054537
3483,4,1,2,6,6,20,10526372.172223927
3012,2,3,2,9,9,25,9117625.586776463
785,5,1,2,24,3,12,2132753.999581962
764,3,3,2,15,1,22,1887572.8535375185
2867,2,1,2,16,7,22,8413610.482640391
3220,3,1,1,27,9,6,9799501.417019552
3947,3,1,1,6,6,29,11590394.015785951
3367,3,1,1,10,2,21,9698098.099112852
2636,2,3,1,27,8,18,7753840.505671058
2177,5,2,2,16,9,21,6706374.075981134
1726,1,1,1,4,8,16,5368248.675921289
1320,5,1,2,0,9,11,4608791.360045799
2262,2,1,2,2,1,10,6724295.036974525
3548,1,1,1,15,3,3,10625805.223993976
2881,1,3,1,23,3,26,7912169.47388146
2769,1,2,1,28,9,27,7841126.401023288
540,4,2,1,14,3,18,1417834.399294934
2231,2,2,1,3,1,12,6635245.949105711
567,4,3,2,11,3,14,1745700.2177709243
1487,1,2,1,0,2,4,4636895.215965694
2299,4,3,2,16,9,10,7321088.071684922
3061,4,3,2,23,1,25,8564358.297539052
2121,2,1,1,14,2,7,6106201.039150886
2155,3,3,2,29,1,16,5883230.447485914
3698,4,2,2,23,9,26,10989600.128727173
1778,4,2,2,19,7,9,5524361.766805858
1194,1,2,2,19,1,3,3323215.0960737504
3587,1,1,2,9,6,2,11182429.463440998
3024,1,1,1,10,5,25,8677480.088216031
1585,5,1,1,17,5,6,4932905.250944245
3428,4,3,1,1,4,10,10639551.155845823
2979,1,2,2,27,3,4,8651513.796587527
2193,2,3,2,5,8,4,7130240.309373434
2815,5,3,1,15,7,10,8779060.949284798
1558,3,2,2,23,5,10,4534419.528809288
1278,4,1,2,6,9,13,4362726.769208673
993,4,2,2,22,7,6,3211525.013571395
2085,2,3,2,18,2,7,6237373.574176342
1992,3,3,2,11,7,28,5873144.205573313
2290,3,1,1,17,7,27,6529274.9860848095
1160,5,3,1,9,4,26,3349487.310759149
1848,4,3,2,6,8,5,6282766.8517953
1827,1,2,1,3,4,15,5408755.558188855
1799,2,1,1,16,7,8,5558599.64923991
2486,2,2,2,16,4,10,7425232.891059767
3560,2,2,1,3,8,12,11128388.583242586
2544,2,2,1,20,3,17,7165738.510507903
3772,1,3,2,4,2,16,11232046.442975571
2428,1,3,1,0,6,1,7879638.355463526
1847,5,1,2,18,7,4,5918921.877654358
1558,4,3,1,21,7,8,5007633.622187994
1476,1,1,1,25,6,27,3733616.1023155777
981,5,2,1,22,8,24,2800876.9788456694
1227,3,2,1,10,6,6,3956241.616194097
3027,4,3,2,0,6,21,9362918.45547893
3636,1,3,2,7,3,10,11033320.474745056
1531,3,1,1,3,2,26,4314623.982589849
3872,5,3,2,28,7,18,11384604.961224858
842,1,3,2,24,6,13,2439960.9572411757
1947,1,3,1,26,1,5,5421006.822065235
2879,3,2,1,26,2,12,8172038.922008436
2985,1,3,2,21,2,21,8377468.871366132
2721,2,3,2,14,1,18,7758716.278030806
3106,1,2,2,16,3,8,9181129.301611131
1026,4,2,2,17,5,14,3041286.3133753226
2396,3,2,1,2,4,15,7319047.519445245
1158,4,2,2,17,2,26,3024890.9522894276
2573,5,3,2,25,8,5,8081292.540880806
1319,4,3,2,6,9,5,4707037.851004261
3152,2,3,1,27,8,28,9036941.904721683
905,2,1,2,16,7,17,2733383.963312065
2779,4,2,2,24,2,13,8018391.311644096
3080,5,3,1,17,6,17,9266999.321309686
2073,1,3,1,19,4,11,6055653.124358251
2311,2,3,2,7,5,1,7353661.776716861
1004,4,2,1,10,9,24,3039353.188855914
678,4,2,2,2,9,13,2669576.1739197844
631,4,2,2,24,4,26,1362070.1786068557
2346,1,3,1,6,8,18,7181559.120561954
1978,3,2,1,14,5,24,5558892.033370236
2895,5,3,1,9,9,29,8752625.086665587
3087,3,1,2,11,2,28,8723342.616081351
1271,5,2,1,11,4,6,4145018.3007367756
1929,5,2,2,18,3,13,5789667.123359801
2623,4,3,1,18,7,21,7794934.309060944
1078,2,2,2,14,2,22,2811409.7230247273
3401,4,2,2,20,3,20,9795624.592220038
2015,1,3,1,20,9,28,5761241.575745213
693,5,3,1,25,8,11,2223463.6095014596
2507,2,3,2,4,2,19,7297076.007580377
1685,5,1,1,27,6,27,4636581.879185045
2894,5,3,1,12,3,20,8541948.483685073
3498,4,2,1,24,6,9,10543661.377674203
1884,2,1,1,8,5,13,5667460.083691979
2292,2,3,1,21,4,15,6475456.525631257
1610,5,1,1,26,7,24,4448679.205234675
3833,2,1,1,26,7,11,11409668.881239906
2761,2,2,2,22,4,24,7750750.168891827
2436,4,1,1,9,3,16,7238480.479224713
3120,3,3,2,7,4,17,9373763.634079518
1279,1,1,1,8,2,5,3816662.233693153
761,3,1,2,5,4,22,2173028.1820241287
1229,2,2,2,23,4,14,3350863.11863665
782,5,2,1,17,5,15,2344022.391128225
1990,1,3,1,9,1,9,5892163.073482984
3951,1,2,1,23,2,14,11308385.736343134
861,5,3,1,14,8,10,2909922.5749461805
940,1,3,2,12,8,26,2745994.4941550344
2640,5,2,2,10,8,22,8051447.666598447
2144,1,1,1,1,5,13,6507777.841193565
3300,3,2,2,7,8,17,10171310.650314031
1366,1,1,1,17,9,1,4514559.956265722
1947,4,1,2,2,4,14,6065244.635289704
641,5,3,1,22,4,12,1826967.15704462
1814,1,3,2,26,7,7,5391094.632920448
1955,5,2,1,24,5,3,6144130.482310451
3296,4,1,2,2,1,23,9662175.892321803
2375,1,2,1,20,8,21,6951001.636099305
2347,1,3,1,24,4,1,7020198.522938101
2212,4,1,2,6,8,27,6786210.517783416
3200,4,2,2,29,2,24,8846927.549092274
1200,4,2,2,17,4,13,3573247.9143542955
1497,5,3,2,20,2,25,4009991.026112342
2596,4,3,2,20,5,22,7503776.337988992
1825,5,3,1,8,8,2,6270133.078409156
1380,3,3,2,17,7,9,4337819.388293572
1713,1,2,2,0,5,18,5253143.780080648
1659,1,3,2,3,7,22,5161309.540856777
1054,2,3,2,3,5,26,3155235.0759041673
903,3,2,1,16,7,4,2982869.7440538574
1391,4,2,1,25,4,16,3901715.3897046377
3412,4,1,1,22,4,6,10225526.218042817
1101,3,2,1,1,4,20,3254008.90029101
2330,4,1,2,26,8,27,6572209.018196482
840,2,3,1,14,1,29,1815315.0220120596
2468,5,1,1,12,5,3,7819454.597488458
1203,1,1,2,8,2,28,3194495.528631307
817,3,3,2,6,4,11,2625710.90965811
3165,1,3,2,28,5,24,8914104.94157771
1886,5,3,2,28,8,29,5301018.8245392945
2929,3,1,2,11,2,5,8921349.920501914
2780,5,2,2,11,2,1,8641076.496282168
2300,4,2,1,13,2,8,6901992.370520461
1867,4,2,1,22,8,19,5552483.850557643
2072,4,3,2,14,3,4,6374226.371742774
1316,5,3,1,0,5,9,4498549.2579842005
1052,5,2,2,29,2,3,3082419.8918744177
1355,5,3,2,8,6,5,4684080.8025692385
2312,1,1,1,25,6,28,6328965.283221418
3366,5,1,1,15,2,16,9810357.3080571
682,4,3,1,8,4,8,2286226.498520048
